18	30	0.336131751537
18	40	0.33607083559
18	50	0.335996448994
18	60	0.335890263319
18	70	0.335369437933
18	80	0.335539281368
18	90	0.335539281368
18	100	0.335769057274
18	110	0.335829526186
19	0	0.335829526186
19	10	0.335777044296
19	20	0.335709422827
19	30	0.335352361202
19	40	0.335005939007
19	50	0.334656238556
19	60	0.334973573685
19	70	0.334957391024
19	80	0.335691899061
19	90	0.335691899061
19	100	0.335691899061
19	110	0.33561360836
20	0	0.33561360836
20	10	0.335369050503
20	20	0.335611909628
20	30	0.335442066193
20	40	0.335172981024
20	50	0.334943205118
20	60	0.334511458874
20	70	0.334511458874
20	80	0.334906578064
20	90	0.335056841373
20	100	0.335286617279
20	110	0.335157394409
21	0	0.335157394409
21	10	0.335343390703
21	20	0.335246413946
21	30	0.335423976183
21	40	0.334360182285
21	50	0.334782779217
21	60	0.334752261639
21	70	0.334133207798
21	80	0.334133207798
21	90	0.33359849453
21	100	0.333987355232
21	110	0.333596736193
22	0	0.333987355232
22	10	0.334200739861
22	20	0.334200739861
22	30	0.33432674408
22	40	0.334197968245
22	50	0.334360718727
22	60	0.334213912487
22	70	0.334168344736
22	80	0.334476113319
22	90	0.3343501091
22	100	0.334008336067
22	110	0.333997189999
23	0	0.333877682686
23	10	0.33381524682
23	20	0.333957910538
23	30	0.333796948195
23	40	0.333457022905
23	50	0.333596527576
23	60	0.333138018847
23	70	0.332722425461
23	80	0.332573622465
23	90	0.332541167736
23	100	0.332641303539
23	110	0.332558453083
24	0	0.332558453083
24	10	0.332905262709
24	20	0.333434104919
24	30	0.333289444447
24	40	0.333330154419
24	50	0.333044588566
24	60	0.333247154951
24	70	0.333184242249
24	80	0.333380520344
24	90	0.33328306675
24	100	0.333213299513
24	110	0.333213299513
25	0	0.333399295807
25	10	0.333873987198
25	20	0.33382588625
25	30	0.333630591631
25	40	0.333249390125
25	50	0.333895623684
25	60	0.334332346916
25	70	0.334686458111
25	80	0.334668338299
25	90	0.334763497114
25	100	0.334095656872
25	110	0.334062278271
26	0	0.334062278271
26	10	0.333663403988
26	20	0.332759797573
26	30	0.332759797573
26	40	0.332783579826
26	50	0.332168281078
26	60	0.33197298646
26	70	0.332106769085
26	80	0.332106769085
26	90	0.331572234631
26	100	0.331764519215
26	110	0.331305325031
27	0	0.331305325031
27	10	0.331278681755
27	20	0.332247018814
27	30	0.33095985651
27	40	0.330815196037
27	50	0.330429136753
27	60	0.330646157265
27	70	0.330285102129
27	80	0.3304246068
27	90	0.330462902784
27	100	0.330861032009
27	110	0.330731421709
28	0	0.330731421709
28	10	0.33072784543
28	20	0.330658555031
28	30	0.331069111824
28	40	0.331448584795
28	50	0.331448584795
28	60	0.331575959921
28	70	0.331665307283
28	80	0.331870913506
28	90	0.332101821899
28	100	0.331959307194
28	110	0.332466363907
29	0	0.332466363907
29	10	0.332466363907
29	20	0.332180291414
29	30	0.331878453493
29	40	0.331881642342
29	50	0.330319136381
29	60	0.330216348171
29	70	0.330464094877
29	80	0.330663532019
29	90	0.330717623234
29	100	0.33071988821
29	110	0.330836594105
30	0	0.330683201551
30	10	0.330764591694
30	20	0.330764591694
30	30	0.330794423819
30	40	0.330829322338
30	50	0.330829322338
30	60	0.330633997917
30	70	0.330570191145
30	80	0.330056369305
30	90	0.330165088177
30	100	0.33018296957
30	110	0.330604910851
31	0	0.330435097218
31	10	0.331169337034
31	20	0.330925196409
31	30	0.331600040197
31	40	0.330937713385
31	50	0.330937713385
31	60	0.331079214811
31	70	0.331296205521
31	80	0.331452459097
31	90	0.331452459097
31	100	0.330931991339
31	110	0.330335199833
32	0	0.330374151468
32	10	0.330095142126
32	20	0.330041468143
32	30	0.330432116985
32	40	0.330616831779
32	50	0.330884099007
32	60	0.330589234829
32	70	0.331302285194
32	80	0.331302285194
32	90	0.331436991692
32	100	0.331746220589
32	110	0.331746220589
33	0	0.331606686115
33	10	0.3320979774
33	20	0.33227750659
33	30	0.332228660583
33	40	0.332228660583
33	50	0.332347035408
33	60	0.332347035408
33	70	0.332059204578
33	80	0.332306206226
33	90	0.33211004734
33	100	0.33211004734
33	110	0.33162176609
34	0	0.331471532583
34	10	0.331430196762
34	20	0.331578999758
34	30	0.331823140383
34	40	0.33175611496
34	50	0.331539094448
34	60	0.331969261169
34	70	0.331445872784
34	80	0.331445872784
34	90	0.331724882126
34	100	0.331724882126
34	110	0.331799834967
35	0	0.331762641668
35	10	0.331837058067
35	20	0.331711053848
35	30	0.33178204298
35	40	0.331733584404
35	50	0.331598877907
35	60	0.331626713276
35	70	0.331626713276
35	80	0.33144068718
35	90	0.33144068718
35	100	0.331245392561
35	110	0.331564188004
36	0	0.331872820854
36	10	0.331872820854
36	20	0.331339687109
36	30	0.331577926874
36	40	0.331400364637
36	50	0.331400364637
36	60	0.331548839808
36	70	0.331881463528
36	80	0.331881463528
36	90	0.332059025764
36	100	0.332419276237
36	110	0.332333147526
37	0	0.332333147526
37	10	0.332369357347
37	20	0.332369357347
37	30	0.332369357347
37	40	0.332546889782
37	50	0.332546889782
37	60	0.332546889782
37	70	0.332904338837
37	80	0.332855522633
37	90	0.332893580198
37	100	0.332517802715
37	110	0.332088530064
38	0	0.332088530064
38	10	0.332173794508
38	20	0.332343637943
38	30	0.332343637943
38	40	0.332625806332
38	50	0.332545518875
38	60	0.332685053349
38	70	0.333060622215
38	80	0.333361119032
38	90	0.333361119032
38	100	0.332823306322
38	110	0.332730829716
39	0	0.332734763622
39	10	0.332912325859
39	20	0.333172738552
39	30	0.334073603153
39	40	0.334073603153
39	50	0.334662437439
39	60	0.334662437439
39	70	0.334235668182
39	80	0.334421694279
39	90	0.334421694279
39	100	0.334472447634
39	110	0.334472447634
40	0	0.334537535906
40	10	0.333940982819
40	20	0.334237217903
40	30	0.334140181541
40	40	0.333632946014
40	50	0.333849966526
40	60	0.333849966526
40	70	0.33413079381
40	80	0.334439784288
40	90	0.334550172091
40	100	0.334550172091
40	110	0.334339857101
41	0	0.334195196629
41	10	0.334124416113
41	20	0.333841145039
41	30	0.334120154381
41	40	0.334120154381
41	50	0.334426522255
41	60	0.334292888641
41	70	0.334292888641
41	80	0.33398848772
41	90	0.334548950195
41	100	0.334250092506
41	110	0.334380269051
42	0	0.334380269051
42	10	0.334405183792
42	20	0.33448189497
42	30	0.335206389427
42	40	0.335546702147
42	50	0.335741996765
42	60	0.335690915585
42	70	0.335690915585
42	80	0.335055112839
42	90	0.335055112839
42	100	0.335003048182
42	110	0.335078418255
43	0	0.335078418255
43	10	0.33491563797
43	20	0.334663689137
43	30	0.334190189838
43	40	0.334039956331
43	50	0.334039956331
43	60	0.333877176046
43	70	0.334106951952
43	80	0.333862036467
43	90	0.334125876427
43	100	0.334351599216
43	110	0.334351599216
44	0	0.334351599216
44	10	0.334365963936
44	20	0.33396935463
44	30	0.334080964327
44	40	0.334029108286
44	50	0.334391355515
44	60	0.333982110023
44	70	0.333733856678
44	80	0.334191054106
44	90	0.334627270699
44	100	0.334325373173
44	110	0.334021091461
45	0	0.334021091461
45	10	0.334021091461
45	20	0.334129571915
45	30	0.334032535553
45	40	0.333728969097
45	50	0.333847343922
45	60	0.333847343922
45	70	0.333847343922
45	80	0.333847343922
45	90	0.333847343922
45	100	0.334079414606
45	110	0.334079414606
46	0	0.33437988162
46	10	0.334172725677
46	20	0.334172725677
46	30	0.334539294243
46	40	0.334991335869
46	50	0.334944069386
46	60	0.334944069386
46	70	0.335997760296
46	80	0.335853099823
46	90	0.336160421371
46	100	0.336160421371
46	110	0.336224079132
47	0	0.337657064199
47	10	0.337145537138
47	20	0.337476313114
47	30	0.337476313114
47	40	0.338155627251
47	50	0.338093936443
47	60	0.33773881197
47	70	0.337576061487
47	80	0.337469518185
47	90	0.337469518185
47	100	0.337576836348
47	110	0.337576836348
48	0	0.337793856859
48	10	0.337648153305
48	20	0.338074535131
48	30	0.338074535131
48	40	0.337751448154
48	50	0.337890982628
48	60	0.337935388088
48	70	0.33804255724
48	80	0.338223904371
48	90	0.338127166033
48	100	0.337910145521
48	110	0.337555021048
49	0	0.337034195662
49	10	0.336542725563
49	20	0.336185306311
49	30	0.336185306311
49	40	0.336267530918
49	50	0.336961299181
49	60	0.337170004845
49	70	0.337170004845
49	80	0.337007254362
49	90	0.336932629347
49	100	0.336932629347
49	110	0.337119460106
50	0	0.337282240391
50	10	0.338380992413
50	20	0.338681489229
50	30	0.338561177254
50	40	0.339526891708
50	50	0.339713215828
50	60	0.339611053467
50	70	0.339255958796
50	80	0.339206278324
50	90	0.339206278324
50	100	0.339368999004
50	110	0.339079678059
51	0	0.339368999004
51	10	0.339307337999
51	20	0.339307337999
51	30	0.339307337999
51	40	0.339297056198
51	50	0.339297056198
51	60	0.339297056198
51	70	0.339768886566
51	80	0.339852571487
51	90	0.339852571487
51	100	0.339713096619
51	110	0.339648008347
52	0	0.339917719364
52	10	0.340796113014
52	20	0.340391725302
52	30	0.340391725302
52	40	0.340278685093
52	50	0.339671641588
52	60	0.339392632246
52	70	0.338713288307
52	80	0.338804662228
52	90	0.33826482296
52	100	0.339077830315
52	110	0.339008361101
53	0	0.339008361101
53	10	0.339389681816
53	20	0.339389681816
53	30	0.339343726635
53	40	0.3391738832
53	50	0.339581668377
53	60	0.340197205544
53	70	0.340109497309
53	80	0.340109497309
53	90	0.340609401464
53	100	0.340609401464
53	110	0.340907514095
54	0	0.340907514095
54	10	0.340907514095
54	20	0.341246336699
54	30	0.340944975615
54	40	0.340778768063
54	50	0.340329885483
54	60	0.339801192284
54	70	0.340383708477
54	80	0.340130597353
54	90	0.340130597353
54	100	0.340130597353
54	110	0.340189099312
55	0	0.340189099312
55	10	0.339877307415
55	20	0.339696407318
55	30	0.33926102519
55	40	0.340169072151
55	50	0.339912086725
55	60	0.339912086725
55	70	0.339912086725
55	80	0.340087682009
55	90	0.340087682009
55	100	0.339775443077
55	110	0.339883923531
56	0	0.339930415154
56	10	0.3398219347
56	20	0.340193033218
56	30	0.340294659138
56	40	0.340152621269
56	50	0.340297281742
56	60	0.340423285961
56	70	0.340423285961
56	80	0.340642690659
56	90	0.340642690659
56	100	0.340642690659
56	110	0.340642690659
57	0	0.340642690659
57	10	0.340872466564
57	20	0.34068864584
57	30	0.34068864584
57	40	0.340532392263
57	50	0.340991944075
57	60	0.341719806194
57	70	0.341719806194
57	80	0.341719806194
57	90	0.341719806194
57	100	0.342127621174
57	110	0.341957777739
58	0	0.341957777739
58	10	0.342022001743
58	20	0.342700481415
58	30	0.342646420002
58	40	0.342646420002
58	50	0.342646420002
58	60	0.342451691628
58	70	0.342451691628
58	80	0.342451691628
58	90	0.342451691628
58	100	0.342226743698
58	110	0.342598348856
59	0	0.342598348856
59	10	0.342748582363
59	20	0.342748582363
59	30	0.342674195766
59	40	0.342836946249
59	50	0.342571377754
59	60	0.34199231863
59	70	0.34199231863
59	80	0.342150449753
59	90	0.342463433743
59	100	0.341960370541
59	110	0.341804116964
60	0	0.341804116964
60	10	0.341804116964
60	20	0.341721862555
60	30	0.341552555561
60	40	0.341398209333
60	50	0.341398209333
60	60	0.343018680811
60	70	0.343018680811
60	80	0.342693179846
60	90	0.343786001205
60	100	0.343749284744
60	110	0.343414485455
61	0	0.343848466873
61	10	0.344175934792
61	20	0.344493597746
61	30	0.344465821981
61	40	0.345366865396
61	50	0.345366865396
61	60	0.345638126135
61	70	0.34603446722
61	80	0.346321851015
61	90	0.346159100533
61	100	0.346159100533
61	110	0.345833569765
62	0	0.345902115107
62	10	0.345576584339
62	20	0.345902115107
62	30	0.346883893013
62	40	0.346883893013
62	50	0.346883893013
62	60	0.34549587965
62	70	0.345671832561
62	80	0.345521599054
62	90	0.345521599054
62	100	0.345847129822
62	110	0.345534622669
63	0	0.345209121704
63	10	0.345239460468
63	20	0.345114260912
63	30	0.345114260912
63	40	0.344772458076
63	50	0.34492868185
63	60	0.345395565033
63	70	0.345331728458
63	80	0.345846027136
63	90	0.345846027136
63	100	0.345780909061
63	110	0.345780909061
64	0	0.345780909061
64	10	0.345780909061
64	20	0.345780909061
64	30	0.345650732517
64	40	0.345650732517
64	50	0.345650732517
64	60	0.346608132124
64	70	0.34722661972
64	80	0.347096413374
64	90	0.347436726093
64	100	0.347534388304
64	110	0.347720384598
65	0	0.347720384598
65	10	0.347580909729
65	20	0.347731113434
65	30	0.347405612469
65	40	0.348209142685
65	50	0.34837898612
65	60	0.348059564829
65	70	0.347757309675
65	80	0.347920060158
65	90	0.347920060158
65	100	0.347920060158
65	110	0.348491251469
66	0	0.348187744617
66	10	0.348284602165
66	20	0.348077744246
66	30	0.348511755466
66	40	0.349124521017
66	50	0.349124521017
66	60	0.349124521017
66	70	0.349425017834
66	80	0.349373519421
66	90	0.349617660046
66	100	0.349384248257
66	110	0.348990857601
67	0	0.348990857601
67	10	0.348990857601
67	20	0.348990857601
67	30	0.348941773176
67	40	0.349098026752
67	50	0.349032908678
67	60	0.349410533905
67	70	0.34924069047
67	80	0.349452078342
67	90	0.349452078342
67	100	0.349452078342
67	110	0.349301815033
68	0	0.349050700665
68	10	0.349615514278
68	20	0.349615514278
68	30	0.34990209341
68	40	0.34990209341
68	50	0.34990209341
68	60	0.350058317184
68	70	0.350058317184
68	80	0.350058317184
68	90	0.350058317184
68	100	0.349787056446
68	110	0.34963080287
69	0	0.34963080287
69	10	0.349580705166
69	20	0.348304063082
69	30	0.348304063082
69	40	0.348389923573
69	50	0.348172903061
69	60	0.348200261593
69	70	0.348055541515
69	80	0.347978949547
69	90	0.347978949547
69	100	0.348411858082
69	110	0.348411858082
70	0	0.348411858082
70	10	0.348712325096
70	20	0.349400579929
70	30	0.349176704884
70	40	0.348959684372
70	50	0.348782122135
70	60	0.349061131477
70	70	0.349061131477
70	80	0.348364531994
70	90	0.348364531994
70	100	0.348520755768
70	110	0.349051892757
71	0	0.349010765553
71	10	0.348862826824
71	20	0.348706543446
71	30	0.348882436752
71	40	0.348696410656
71	50	0.348696410656
71	60	0.348770797253
71	70	0.348770797253
71	80	0.348593235016
71	90	0.348593235016
71	100	0.349467515945
71	110	0.349467515945
72	0	0.349467515945
72	10	0.349793016911
72	20	0.349742382765
72	30	0.349742382765
72	40	0.349742382765
72	50	0.349905133247
72	60	0.34953379631
72	70	0.349332988262
72	80	0.349489033222
72	90	0.349675029516
72	100	0.349489033222
72	110	0.349633723497
73	0	0.349819719791
73	10	0.350145250559
73	20	0.350145250559
73	30	0.350145250559
73	40	0.349959224463
73	50	0.349959224463
73	60	0.349959224463
73	70	0.349584877491
73	80	0.349584877491
73	90	0.349584877491
73	100	0.349978804588
73	110	0.350164830685
74	0	0.35068783164
74	10	0.350207805634
74	20	0.350424796343
74	30	0.350880533457
74	40	0.350354671478
74	50	0.350137650967
74	60	0.350246161222
74	70	0.350246161222
74	80	0.349620163441
74	90	0.350020825863
74	100	0.350304991007
74	110	0.350382506847
75	0	0.35063290596
75	10	0.350711017847
75	20	0.350246012211
75	30	0.350189387798
75	40	0.350590020418
75	50	0.350087463856
75	60	0.350027382374
75	70	0.349782168865
75	80	0.349782168865
75	90	0.349782168865
75	100	0.349782168865
75	110	0.350223958492
76	0	0.350223958492
76	10	0.350346744061
76	20	0.350256145
76	30	0.349849224091
76	40	0.35065177083
76	50	0.35008597374
76	60	0.34996342659
76	70	0.34996342659
76	80	0.350149452686
76	90	0.350263386965
76	100	0.350011348724
76	110	0.349199682474
77	0	0.349399983883
77	10	0.349536776543
77	20	0.349536776543
77	30	0.349350780249
77	40	0.349350780249
77	50	0.349350780249
77	60	0.349350780249
77	70	0.350465625525
77	80	0.350465625525
77	90	0.350391209126
77	100	0.350391209126
77	110	0.350391209126
78	0	0.350361466408
78	10	0.3506295681
78	20	0.350899279118
78	30	0.350899279118
78	40	0.350658297539
78	50	0.35117277503
78	60	0.35117277503
78	70	0.35117277503
78	80	0.35117277503
78	90	0.35117277503
78	100	0.351342618465
78	110	0.351342618465
79	0	0.351342618465
79	10	0.351472824812
79	20	0.351502537727
79	30	0.351339757442
79	40	0.351209551096
79	50	0.351396918297
79	60	0.351396918297
79	70	0.351653158665
79	80	0.351522952318
79	90	0.351378262043
79	100	0.351424753666
79	110	0.351424753666
80	0	0.351424753666
80	10	0.351499885321
80	20	0.351255744696
80	30	0.351255744696
80	40	0.351762115955
80	50	0.351762115955
80	60	0.351906776428
80	70	0.35208761692
80	80	0.35208761692
80	90	0.35208761692
80	100	0.351997494698
80	110	0.352304399014
81	0	0.352304399014
81	10	0.352186322212
81	20	0.352186322212
81	30	0.352186322212
81	40	0.352186322212
81	50	0.351665496826
81	60	0.351665496826
81	70	0.351665496826
81	80	0.351535260677
81	90	0.351070225239
81	100	0.351279318333
81	110	0.351279318333
82	0	0.351537764072
82	10	0.351050019264
82	20	0.350808769464
82	30	0.350363880396
82	40	0.350363880396
82	50	0.350363880396
82	60	0.350350111723
82	70	0.350350111723
82	80	0.35103943944
82	90	0.351859420538
82	100	0.351859420538
82	110	0.351741045713
83	0	0.351741045713
83	10	0.351604402065
83	20	0.351604402065
83	30	0.351603448391
83	40	0.351463913918
83	50	0.351350009441
83	60	0.351463913918
83	70	0.351741492748
83	80	0.351566791534
83	90	0.351289242506
83	100	0.351538360119
83	110	0.35114005208
84	0	0.351423114538
84	10	0.351571589708
84	20	0.35178861022
84	30	0.352222621441
84	40	0.352222621441
84	50	0.352222621441
84	60	0.352222621441
84	70	0.352492362261
84	80	0.351401656866
84	90	0.351401656866
84	100	0.351093262434
84	110	0.350876241922
85	0	0.350876241922
85	10	0.350876241922
85	20	0.351228892803
85	30	0.351114958525
85	40	0.351114958525
85	50	0.351831108332
85	60	0.351831108332
85	70	0.351831108332
85	80	0.351831108332
85	90	0.351543664932
85	100	0.351758301258
85	110	0.351758301258
86	0	0.351758301258
86	10	0.35184943676
86	20	0.352352946997
86	30	0.352352946997
86	40	0.352352946997
86	50	0.352352946997
86	60	0.352352946997
86	70	0.352352946997
86	80	0.352071225643
86	90	0.351480960846
86	100	0.351937502623
86	110	0.351937502623
87	0	0.351937502623
87	10	0.352235913277
87	20	0.351820588112
87	30	0.351536989212
87	40	0.351084530354
87	50	0.351084530354
87	60	0.351224005222
87	70	0.351266026497
87	80	0.351493984461
87	90	0.351419568062
87	100	0.351419568062
87	110	0.351419568062
88	0	0.351419568062
88	10	0.351256817579
88	20	0.351051211357
88	30	0.351256817579
88	40	0.351256817579
88	50	0.351256817579
88	60	0.350931286812
88	70	0.350926011801
88	80	0.350926011801
88	90	0.350781351328
88	100	0.350974500179
88	110	0.351124763489
89	0	0.351124763489
89	10	0.351124763489
89	20	0.351124763489
89	30	0.351124763489
89	40	0.351274996996
89	50	0.351274996996
89	60	0.351274996996
89	70	0.351274996996
89	80	0.351274996996
89	90	0.351274996996
89	100	0.351274996996
89	110	0.351274996996
90	0	0.351274996996
90	10	0.351274996996
90	20	0.351152926683
90	30	0.351152926683
90	40	0.351152926683
90	50	0.351413339376
90	60	0.351413339376
90	70	0.351111769676
90	80	0.351046413183
90	90	0.350987792015
90	100	0.351193398237
90	110	0.351007401943
91	0	0.350936353207
91	10	0.350994944572
91	20	0.350994944572
91	30	0.351070404053
91	40	0.351256430149
91	50	0.351256430149
91	60	0.351336359978
91	70	0.351843476295
91	80	0.351843476295
91	90	0.351657450199
91	100	0.351489245892
91	110	0.351484298706
92	0	0.351497173309
92	10	0.351635575294
92	20	0.351365864277
92	30	0.351142674685
92	40	0.351421684027
92	50	0.351362496614
92	60	0.350874215364
92	70	0.350874215364
92	80	0.350874215364
92	90	0.351219773293
92	100	0.351117640734
92	110	0.351117640734
93	0	0.351117640734
93	10	0.351167678833
93	20	0.350981652737
93	30	0.350981652737
93	40	0.350981652737
93	50	0.350981652737
93	60	0.351040244102
93	70	0.351040244102
93	80	0.351040244102
93	90	0.35087749362
93	100	0.35087749362
93	110	0.351158320904
94	0	0.351158320904
94	10	0.351158320904
94	20	0.351255983114
94	30	0.351255983114
94	40	0.351255983114
94	50	0.35131457448
94	60	0.35131457448
94	70	0.35125797987
94	80	0.35125797987
94	90	0.35125797987
94	100	0.351135909557
94	110	0.351240068674
95	0	0.351240068674
95	10	0.351676642895
95	20	0.351619184017
95	30	0.351316869259
95	40	0.351316869259
95	50	0.351316869259
95	60	0.351316869259
95	70	0.351361960173
95	80	0.351361960173
95	90	0.351361960173
95	100	0.351361960173
95	110	0.351249188185
96	0	0.351249188185
96	10	0.351033955812
96	20	0.351633012295
96	30	0.351575911045
96	40	0.351575911045
96	50	0.351258695126
96	60	0.351216197014
96	70	0.351159095764
96	80	0.351618528366
96	90	0.351450502872
96	100	0.351420462132
96	110	0.351543813944
97	0	0.351543813944
97	10	0.351543813944
97	20	0.351543813944
97	30	0.351543813944
97	40	0.351476192474
97	50	0.351476192474
97	60	0.351476192474
97	70	0.351476192474
97	80	0.351476192474
97	90	0.351476192474
97	100	0.351476192474
97	110	0.351399600506
98	0	0.351399600506
98	10	0.351193994284
98	20	0.351193994284
98	30	0.351193994284
98	40	0.35083591938
98	50	0.350784242153
98	60	0.350784242153
98	70	0.350434482098
98	80	0.350722372532
98	90	0.351123988628
98	100	0.351558983326
98	110	0.351507306099
99	0	0.351507306099
99	10	0.351507306099
99	20	0.351088792086
99	30	0.351214408875
99	40	0.351225167513
99	50	0.351395010948
99	60	0.351395010948
99	70	0.351294487715
99	80	0.35171303153
99	90	0.351592957973
99	100	0.351246416569
99	110	0.351246416569
100	0	0.351184725761
100	10	0.351112782955
100	20	0.350968003273
100	30	0.351319432259
100	40	0.351319432259
100	50	0.351319432259
100	60	0.351319432259
100	70	0.351319432259
100	80	0.351391404867
100	90	0.351391404867
100	100	0.351517349482
100	110	0.351517349482
101	0	0.351563870907
101	10	0.351435065269
101	20	0.351276308298
101	30	0.351139605045
101	40	0.351354628801
101	50	0.351598769426
101	60	0.351724416018
101	70	0.351724416018
101	80	0.351724416018
101	90	0.351724416018
101	100	0.351181864738
101	110	0.351181864738
102	0	0.351181864738
102	10	0.350498616695
102	20	0.350498616695
102	30	0.350498616695
102	40	0.350585222244
102	50	0.350741446018
102	60	0.350585222244
102	70	0.350585222244
102	80	0.350585222244
102	90	0.350585222244
102	100	0.350585222244
102	110	0.350585222244
103	0	0.350585222244
103	10	0.350585222244
103	20	0.350585222244
103	30	0.350585222244
103	40	0.350748002529
103	50	0.35027807951
103	60	0.35027807951
103	70	0.35027807951
103	80	0.3510658741
103	90	0.351020276546
103	100	0.351272583008
103	110	0.35057502985
104	0	0.350511342287
104	10	0.350511342287
104	20	0.350688904524
104	30	0.350688904524
104	40	0.350688904524
104	50	0.350814908743
104	60	0.350814908743
104	70	0.350814908743
104	80	0.350814908743
104	90	0.350428581238
104	100	0.350428581238
104	110	0.350364208221
105	0	0.350364208221
105	10	0.350174307823
105	20	0.350666254759
105	30	0.350666254759
105	40	0.35059183836
105	50	0.35059183836
105	60	0.35059183836
105	70	0.35059183836
105	80	0.350672125816
105	90	0.350832283497
105	100	0.350961208344
105	110	0.350727200508
